missing_hsts,missing_csp,missing_x_content_type_options,insecure_cookie_flags,weak_tls,deprecated_protocol_present,admin_interface_exposed,risky_management_port_exposed,open_port_count,legacy_service_count,dependency_vuln_count,secrets_detected,public_bucket_like_flag,authz_gap_indicator,excessive_cors_flag,debug_banner_present,default_credentials_risk,segmentation_risk_score,risk_score_raw,label
1,1,1,0,0,0,1,1,37,0,22,0,0,0,0,0,0,0.7862511658148493,0.47429777286022395,medium
1,0,1,1,0,0,0,0,21,0,23,0,1,1,0,0,0,0.5959962443458476,0.4153325413300766,medium
1,0,0,1,0,0,0,0,48,3,6,0,0,1,1,0,0,0.3793271671057117,0.3983938520355158,medium
0,1,1,1,1,0,0,1,44,2,16,0,0,0,0,0,0,0.13613361961591686,0.44588728088489954,medium
0,1,1,1,0,0,0,1,21,1,17,0,0,0,0,0,0,0.6266038521159826,0.39669128303345325,medium
0,0,1,0,0,0,0,0,5,4,23,0,0,0,0,0,0,0.21805061398046244,0.20690795061992773,low
1,0,1,0,0,0,0,0,34,3,12,0,0,1,0,1,0,0.7674918720499746,0.416802038889973,medium
1,0,0,0,0,0,0,0,43,1,23,1,0,1,0,1,1,0.788100224456853,0.6303102044323607,high
0,0,0,0,1,0,0,0,38,5,5,0,0,0,1,0,0,0.8380351185044348,0.3424685920703351,medium
1,1,0,1,0,0,0,1,8,6,16,0,0,0,0,0,0,0.3619933548571729,0.4254074922372674,medium
0,1,0,0,0,0,0,1,35,7,14,0,0,1,0,0,0,0.5128445183847054,0.4183393365257391,medium
1,1,1,0,0,1,0,0,29,6,12,0,0,0,0,0,0,0.5199828549511252,0.4390335214370307,medium
1,0,0,1,0,0,0,0,37,0,20,1,0,0,1,0,0,0.7889658533341667,0.4628469894847032,medium
1,1,0,0,0,0,0,0,23,5,26,0,0,0,0,0,0,0.30104114471852905,0.32434906948448894,medium
0,1,1,0,0,0,0,1,31,2,1,1,0,1,0,0,1,0.5601485141003593,0.604595113559863,high
0,0,0,1,1,0,0,0,36,0,14,0,0,0,0,0,0,0.727513351890977,0.3045084800433948,medium
1,1,1,1,0,0,0,0,3,2,3,0,0,0,1,1,0,0.9095270625419289,0.4876435394850281,medium
0,1,0,1,0,0,1,0,8,5,26,1,0,0,0,0,0,0.18885650546050836,0.5390191042123582,medium
0,0,0,1,0,0,0,0,19,4,14,0,0,0,0,0,0,0.9884301167361037,0.35995176103123194,medium
0,1,0,0,0,0,1,0,16,5,29,0,0,0,0,0,0,0.7533720675222361,0.43351630677111,medium
1,0,1,1,1,1,1,0,2,6,19,0,0,1,0,0,0,0.03788186784161118,0.6063426973380793,high
0,1,0,1,1,0,0,0,5,8,14,0,0,0,0,0,0,0.47591501807875214,0.41523389973066266,medium
0,1,1,0,0,1,0,1,22,7,0,0,0,0,1,0,0,0.12727329383002073,0.36126823317995643,medium
0,0,1,0,1,0,0,0,41,7,2,0,0,0,0,0,0,0.5848361770167964,0.37043038448817117,medium
1,0,0,0,1,1,1,0,49,1,4,0,1,0,0,1,0,0.28580259374901074,0.587867202439166,high
0,0,1,1,0,1,1,1,17,3,3,0,0,0,0,0,0,0.6474186982163024,0.5237597933633068,medium
0,1,0,0,0,1,0,1,36,1,23,0,0,0,0,0,1,0.3222401417595432,0.4661514278247261,medium
0,0,0,1,1,1,0,0,31,7,29,0,0,0,0,0,0,0.4804538683532781,0.4325227044279133,medium
1,1,0,0,1,0,0,0,32,3,0,0,0,0,0,0,0,0.14145980427141314,0.32666693934574337,medium
1,0,0,0,0,0,0,0,27,1,6,0,0,0,0,0,0,0.12094038691620423,0.251604887977916,medium
1,0,0,0,1,0,0,0,8,8,9,0,0,0,0,0,0,0.28505308502412396,0.33468502504256,medium
1,0,0,0,1,0,1,0,35,6,18,0,0,0,0,0,0,0.4711194259626148,0.443782960252541,medium
0,0,0,1,0,1,0,1,41,9,15,0,0,1,0,0,0,0.9587141668403805,0.5614083486753212,high
0,1,0,0,0,1,0,1,21,5,15,0,0,0,0,0,0,0.5977127499594748,0.4241930319907001,medium
1,1,0,0,0,1,1,1,32,1,28,0,0,0,1,0,0,0.27550487742013996,0.5952799869299845,high
0,1,0,0,0,0,0,1,16,9,4,0,0,0,0,0,0,0.2945123296730021,0.33156877995169565,medium
1,0,0,1,0,0,0,0,43,3,16,0,0,0,1,0,0,0.08207701875198337,0.3549839292632485,medium
0,0,0,0,0,0,0,0,40,9,9,0,0,0,1,0,0,0.2571954304990597,0.31714529991073886,medium
1,0,1,0,0,0,0,0,15,3,25,0,0,0,0,0,0,0.501887985347303,0.3285904556101943,medium
0,0,0,0,0,0,0,0,26,9,17,0,0,0,0,0,0,0.766987712429046,0.2911468597232125,medium
1,1,0,0,0,0,0,0,45,4,23,0,0,1,0,1,0,0.0843662244489628,0.38082504827345265,medium
0,1,1,1,0,0,1,0,49,6,15,0,1,0,0,0,0,0.8475362054269324,0.5435113548075199,medium
0,0,1,1,0,1,1,1,13,8,8,0,0,0,0,0,0,0.18343670196459472,0.5211598570865523,medium
1,0,1,1,0,1,0,0,43,3,9,0,0,0,0,1,0,0.8877656877246958,0.4520708338338019,medium
0,0,1,0,0,0,0,1,26,9,8,0,0,0,0,1,0,0.35446044135293886,0.335036159967517,medium
1,1,0,0,0,1,0,0,19,8,23,0,0,0,0,0,1,0.47999852157542633,0.5045942680624201,medium
0,1,0,1,0,0,0,0,31,5,20,1,0,0,0,0,0,0.09964711966200845,0.4107101397195957,medium
0,1,1,1,1,0,0,1,1,1,6,0,0,1,0,0,0,0.18045003614461186,0.5091857603073593,medium
0,1,0,0,1,0,0,1,49,6,5,1,0,0,0,0,0,0.548325765543513,0.579231440295552,high
0,0,1,0,0,0,0,0,40,6,10,0,0,0,0,0,0,0.5563624102151602,0.31781508932165714,medium
0,1,0,0,1,0,0,0,49,2,23,1,0,1,0,0,0,0.32662930580332417,0.47629495338084277,medium
1,0,0,0,1,0,1,0,41,4,8,0,0,0,0,0,0,0.9180870180198333,0.4438200275946282,medium
0,1,0,1,0,0,0,1,49,9,18,0,0,0,1,1,0,0.9890888979523401,0.4864250611820176,medium
0,0,0,0,0,0,0,0,38,3,24,0,0,0,0,0,0,0.5553072739767104,0.29502293433395393,medium
1,1,1,1,0,0,0,0,48,4,11,0,0,0,0,0,0,0.788988547633489,0.3868719076433411,medium
1,1,1,0,0,0,0,0,11,4,7,0,0,0,0,0,0,0.593682319278316,0.3778364582355438,medium
0,0,1,1,0,1,0,1,10,2,6,0,0,0,0,0,0,0.536881705228995,0.47130491775491584,medium
1,0,0,0,0,0,0,1,2,8,23,0,0,0,1,0,0,0.9876600584099156,0.3849450796087082,medium
0,1,0,1,1,0,1,0,38,2,10,0,0,1,0,0,0,0.7596675210907978,0.5537895684926875,high
1,1,1,0,0,0,0,0,7,8,11,0,0,0,1,0,1,0.4650086616416358,0.4430684905987665,medium
0,0,0,0,1,0,0,0,24,9,23,1,0,0,0,0,0,0.054406754919736344,0.43469526432442995,medium
0,0,0,0,1,0,0,0,46,2,1,1,0,0,1,0,0,0.7927160027458549,0.4318965013030958,medium
0,1,0,0,0,0,0,0,5,2,6,0,0,0,0,0,0,0.056751247297091134,0.24370467705851917,low
0,0,0,0,0,0,0,0,6,3,17,0,0,0,0,0,0,0.005408076995637501,0.20117222639482232,low
1,1,1,0,0,0,0,1,16,3,21,0,0,1,0,0,0,0.8902030774453508,0.4832386918564018,medium
1,1,0,1,0,0,0,0,42,2,17,0,1,0,1,1,0,0.023702735895519633,0.4915353081550135,medium
0,1,0,0,0,0,0,0,38,3,17,0,0,0,0,0,0,0.9891056335933421,0.2893258437650699,medium
1,0,1,1,1,0,0,0,35,9,2,0,0,0,1,0,0,0.4340455358615436,0.4616968845340405,medium
0,0,1,0,1,1,0,0,36,8,5,0,0,0,1,0,0,0.854742352406822,0.4622390648154669,medium
0,0,1,0,1,0,0,0,31,1,1,0,0,1,0,0,0,0.6498448653696205,0.3794851818181981,medium
0,0,0,0,0,0,0,0,43,2,11,0,0,0,0,0,0,0.38811128715382204,0.2556282796537559,medium
0,1,0,1,1,0,1,0,6,6,23,0,0,0,0,0,0,0.3689367463938309,0.4392090791185955,medium
1,0,1,0,0,0,1,1,3,4,27,0,0,0,0,0,0,0.7744623660940476,0.5062160848165301,medium
1,1,1,0,1,0,0,1,8,5,24,0,0,1,0,0,0,0.38172464491513247,0.4998564395943831,medium
1,0,1,0,0,1,0,0,36,3,16,0,0,0,0,0,0,0.3035368038054712,0.34084045139159985,medium
1,1,1,1,0,0,0,0,26,6,27,0,0,0,1,0,0,0.5732432784132131,0.4517620306456236,medium
1,1,1,0,0,1,0,0,17,1,0,0,0,0,0,0,0,0.21455925531629183,0.28379563564967486,medium
1,0,0,0,0,0,1,0,27,5,4,0,0,0,0,0,0,0.7123373212535326,0.45185319356227244,medium
0,1,1,0,1,0,0,1,10,0,15,0,1,0,0,0,0,0.9257221947526696,0.5193626096435106,medium
0,0,0,1,0,1,0,0,16,6,14,0,0,0,0,0,0,0.7240011401673181,0.3547929688390901,medium
1,0,1,0,0,0,0,0,47,6,29,0,0,0,0,0,0,0.8202350703221669,0.297797697472296,medium
0,1,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,0.007996118066389557,0.19536738730523717,low
0,1,1,1,0,0,0,0,9,8,23,0,0,0,0,0,0,0.1666836316019945,0.28257289431944765,medium
0,1,1,1,0,0,0,0,48,0,21,0,0,0,0,0,0,0.27501780037143986,0.2989783528033948,medium
1,1,1,0,1,0,0,0,4,3,27,0,0,0,0,0,0,0.9564487640066385,0.48148158751321,medium
1,1,0,0,1,0,0,0,13,6,20,0,0,0,0,0,0,0.622045155138095,0.3722655473540561,medium
1,1,0,0,0,0,0,0,10,0,10,0,0,0,0,1,0,0.4093756403681065,0.30124708789922183,medium
1,1,0,1,0,0,0,0,26,5,3,0,1,0,0,0,0,0.3288570727839899,0.46372084455001555,medium
0,1,0,0,0,1,1,0,29,6,10,0,0,1,0,0,0,0.24327311528186701,0.4338450688979925,medium
0,0,0,0,0,0,0,1,18,3,12,0,0,0,0,0,0,0.48089988547536444,0.3020905755564447,medium
0,1,0,0,0,1,0,0,44,8,20,0,0,0,0,0,0,0.6543808552875944,0.3639126910949227,medium
1,0,0,0,0,0,0,0,35,0,17,0,0,0,0,0,0,0.8263992830852718,0.26513332541194734,medium
0,0,0,1,0,0,0,0,38,3,13,0,0,0,0,0,0,0.1727707447417901,0.22548380873493715,low
1,0,0,0,0,0,1,0,32,5,2,0,0,1,0,0,0,0.5053611998493232,0.4322508075739945,medium
0,1,0,0,0,1,0,0,25,0,26,0,0,0,1,0,0,0.761687863885259,0.3550377903476515,medium
1,1,0,1,0,1,1,1,19,1,22,0,0,0,0,1,0,0.3112087861562497,0.6042821562192258,high
0,1,1,0,0,0,0,0,23,9,5,0,0,0,1,1,0,0.9271488395896417,0.4440009325573472,medium
0,1,1,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0.9722829681671317,0.23679471146826303,low
1,0,0,0,0,0,0,1,19,7,23,0,0,0,0,0,0,0.23139160038687068,0.3092249974131188,medium
0,1,0,0,0,0,0,0,25,0,6,0,0,0,1,0,1,0.2248131272697632,0.34427202567144327,medium
1,1,0,1,1,1,0,0,27,9,3,0,0,0,1,0,0,0.05563756194452529,0.5428789595129174,medium
0,1,0,0,0,0,0,0,22,0,11,0,0,1,0,0,0,0.7816468288694005,0.3454293798624717,medium
0,0,0,0,1,0,0,0,16,7,2,0,0,0,0,1,0,0.5497446437044986,0.3749918164913033,medium
1,1,0,0,0,0,0,1,12,7,1,0,0,0,0,0,0,0.9527305687661783,0.4089475061377773,medium
0,0,0,1,0,0,0,0,43,4,28,0,0,0,1,0,0,0.8349316156822799,0.34552027887042724,medium
1,1,0,0,1,0,0,0,1,8,19,0,0,1,0,1,0,0.6357276594228446,0.433808168659179,medium
0,0,1,0,0,0,0,0,9,8,0,0,1,0,0,0,0,0.9163003301300229,0.3674810754980462,medium
0,1,1,0,1,0,0,1,29,0,22,0,1,0,0,0,0,0.8138922609333243,0.5038942318687281,medium
0,0,1,1,1,0,0,0,27,7,9,0,0,0,0,1,0,0.882740007538809,0.43146816474597677,medium
1,1,1,0,0,1,0,0,26,2,7,0,0,0,0,0,1,0.9822491540483324,0.4996261757853071,medium
1,1,1,0,0,0,0,1,33,9,12,0,0,0,0,0,0,0.2388881694774646,0.353635041079713,medium
0,1,1,1,0,0,0,0,49,9,22,0,0,0,1,0,0,0.9259722581023597,0.38326562000018305,medium
1,1,1,0,1,0,0,0,31,7,3,1,0,0,0,1,0,0.13944677120988436,0.4852882991393074,medium
1,1,0,0,1,1,0,0,40,3,21,0,0,0,1,0,0,0.15305176207443383,0.4888585061099974,medium
1,0,1,0,1,0,0,0,9,9,28,1,0,0,1,0,0,0.4627431821032528,0.517947055397087,medium
0,1,1,1,0,0,1,1,21,9,4,0,0,0,0,0,0,0.13295158020937026,0.44550080685567267,medium
1,1,1,1,1,0,1,0,9,9,7,0,0,0,0,0,0,0.6275742568863034,0.5178352094525149,medium
1,0,1,1,0,0,0,0,17,1,18,0,0,0,0,0,0,0.281210683347897,0.37474482770945683,medium
0,0,0,0,1,0,0,0,32,1,7,1,0,1,0,0,0,0.6627116753158748,0.5132965587003454,medium
1,1,0,1,0,0,0,0,15,7,11,0,0,0,0,0,0,0.7466790080096515,0.3378593160205218,medium
0,1,1,0,0,0,1,0,28,3,18,1,1,0,0,0,0,0.33376835654968295,0.585628050425434,high
1,1,0,0,0,0,0,0,38,4,20,0,0,0,0,0,0,0.1929269080246202,0.29167480147182434,medium
1,1,1,0,0,1,0,0,32,1,21,0,0,0,0,0,0,0.35244779365043866,0.41111811198992365,medium
0,1,0,1,1,0,0,0,31,1,17,0,0,0,0,1,1,0.8413268216001708,0.5327101006771114,medium
1,1,1,0,1,0,0,1,34,6,27,0,0,0,0,0,1,0.6898195555361544,0.6273004148969235,high
1,0,1,0,1,0,0,0,45,7,1,0,0,0,0,0,0,0.40078767651143166,0.32865266946123917,medium
1,0,1,0,0,0,0,0,4,2,12,0,0,0,0,0,0,0.5016263851964797,0.2620761163054931,medium
0,1,0,0,0,0,0,1,23,3,2,0,0,0,0,0,1,0.40266045548787266,0.4325509651928849,medium
1,1,1,1,0,1,0,1,1,4,11,0,0,0,1,1,1,0.006340694166501737,0.6271973100772167,high
0,1,0,1,1,0,1,1,34,7,25,0,1,0,0,0,1,0.3233898868502858,0.7828640451929151,high
0,0,1,1,1,1,1,0,44,3,22,0,0,0,0,0,1,0.9600781647249698,0.6517778477059455,high
1,0,1,1,1,0,0,0,16,2,15,0,0,0,0,0,0,0.9212922439968362,0.45829927514253704,medium
1,0,1,0,0,0,0,0,14,6,0,0,0,0,0,0,1,0.5935768524071229,0.3165754661122023,medium
0,1,0,1,1,0,0,0,41,8,11,0,0,0,0,0,0,0.03815931500345204,0.3387827713981238,medium
1,1,0,1,0,0,0,0,46,2,25,0,0,0,0,1,0,0.6492659670103615,0.3705983366666826,medium
0,1,1,1,0,0,1,0,8,8,1,0,0,0,0,0,0,0.9078212277589434,0.4706512516687793,medium
0,0,0,1,0,1,0,0,10,6,8,0,0,1,0,0,0,0.9003336444100625,0.48619536465499846,medium
0,0,1,0,0,1,1,0,25,4,16,0,0,0,0,0,0,0.3869596517410997,0.40601690484899017,medium
1,0,1,0,0,1,1,0,28,7,21,1,0,1,0,1,0,0.14123140342893237,0.6383702151944521,high
0,0,1,0,0,0,1,0,6,9,28,0,0,0,0,0,0,0.4035246554372063,0.40814874463097356,medium
0,0,0,0,0,0,0,0,42,9,6,0,0,0,0,0,0,0.5240794078256561,0.24382360680967757,low
0,0,0,1,1,0,1,0,13,9,3,0,0,0,0,0,0,0.3610588688372416,0.4809458281565302,medium
0,1,0,0,0,1,0,0,20,1,15,0,0,1,0,0,0,0.6506843332731646,0.41011510375552274,medium
1,1,1,0,0,0,0,1,10,7,15,0,0,0,0,0,0,0.2284903119371976,0.3739607351186099,medium
0,1,0,0,1,0,1,1,29,1,6,0,0,0,0,0,0,0.5802359285956518,0.5785066483011196,high
0,1,0,0,0,1,0,0,7,5,19,1,0,0,1,0,0,0.7709425090160364,0.4958707272681302,medium
0,1,1,0,0,1,1,0,42,5,27,0,0,1,0,0,0,0.4857913766979911,0.5433601235812524,medium
1,0,1,0,0,1,1,0,21,1,14,0,0,1,0,0,0,0.06383234750360511,0.5251931275114434,medium
1,1,0,0,0,1,0,0,28,3,21,1,0,0,1,0,0,0.0753609473945398,0.5368974132087994,medium
1,1,1,0,0,0,0,1,6,4,23,0,0,0,0,0,0,0.65616769068106,0.40527877000268747,medium
1,1,1,1,0,0,0,0,4,0,5,0,0,0,0,0,0,0.32606049964845374,0.35131740841539405,medium
1,1,0,0,0,0,0,1,40,4,6,0,0,0,0,0,0,0.16540418476883634,0.35498043615131014,medium
0,0,0,0,1,0,0,0,26,9,2,0,0,0,1,0,0,0.638493015102223,0.3372423090528663,medium
0,0,1,1,1,0,1,0,19,1,5,0,0,0,1,0,0,0.2716996724381001,0.5253884580732848,medium
1,0,1,1,0,1,0,0,10,5,29,0,0,0,0,0,1,0.3642053477583227,0.4869271613693349,medium
1,1,1,1,1,1,1,0,18,0,10,0,0,0,0,0,0,0.4413160063816015,0.5765429493142479,high
1,1,1,0,0,0,0,0,32,4,15,0,0,0,1,0,0,0.414591401969418,0.3762822493899128,medium
1,0,1,0,1,0,0,0,25,6,1,0,0,0,0,1,0,0.729698983040417,0.399604694304852,medium
0,1,0,0,1,0,0,0,38,9,26,0,0,0,1,0,0,0.4617585801208176,0.42756706705494607,medium
0,0,1,1,1,0,0,0,11,8,8,0,0,0,0,0,0,0.9782149234541445,0.40421757418293497,medium
1,0,0,0,0,0,0,0,44,9,5,1,0,0,0,0,0,0.31038457010430953,0.3899513741755728,medium
1,1,1,1,1,0,0,1,35,4,24,0,0,1,0,0,0,0.29963807556680166,0.5711459503587324,high
1,0,0,0,0,0,1,1,22,5,11,0,0,0,0,0,0,0.015097926668969364,0.3833718343395825,medium
1,1,0,1,1,0,0,0,45,4,26,1,0,0,1,0,0,0.2930887415379744,0.600830627810308,high
1,0,1,0,0,0,0,0,30,7,0,0,1,1,0,0,1,0.715799369089656,0.5177398703182031,medium
1,0,1,0,0,1,0,0,44,0,8,0,0,0,0,1,0,0.5459809674768308,0.308687101913118,medium
0,0,1,0,0,1,0,0,41,1,11,0,0,0,0,0,0,0.6656577977804853,0.36336962496093683,medium
0,0,0,1,1,1,0,0,33,1,3,0,0,1,0,0,0,0.2638807005331669,0.47932267435965115,medium
1,0,0,1,1,0,0,1,1,2,28,0,0,0,1,0,0,0.8751491417169784,0.48955813120257874,medium
0,1,0,0,0,0,1,0,35,2,23,0,1,0,0,0,0,0.2485520295800775,0.4094266733260833,medium
1,1,1,1,0,0,0,0,37,3,25,1,0,0,0,0,0,0.6848051365740628,0.5566135732167533,high
0,1,0,0,0,0,1,0,23,2,24,0,0,0,0,1,0,0.2503637355008115,0.4248116655453928,medium
1,1,1,0,1,0,1,1,47,2,20,0,0,1,1,0,0,0.16733584595484996,0.6245650398202354,high
0,1,1,1,1,0,0,0,37,2,29,0,0,1,0,0,0,0.25183460063518104,0.4270339401681712,medium
1,1,0,0,1,0,0,0,36,6,26,0,0,1,0,0,0,0.2508360907738789,0.39064644439907487,medium
0,1,0,0,1,0,1,0,49,4,27,0,0,0,0,0,0,0.29044364822264745,0.39275321974168803,medium
0,0,0,0,0,0,1,1,22,1,29,0,0,0,0,1,0,0.16374675086103285,0.46113068112917266,medium
0,0,1,0,0,0,0,0,3,2,20,0,0,0,0,0,0,0.3501380557383176,0.27279271912681535,medium
1,0,1,1,0,0,0,0,14,6,12,0,0,0,0,1,0,0.39630676624187666,0.35923362943841736,medium
0,1,0,1,1,0,0,0,24,8,13,0,0,1,0,0,0,0.866602998943763,0.43721529019825206,medium
1,0,0,0,0,1,0,0,41,3,8,0,0,0,0,0,0,0.7425323174723775,0.3715671096492818,medium
0,0,1,1,0,0,0,0,1,9,5,0,0,0,0,0,0,0.04783124041537257,0.17273140309164645,low
0,1,1,1,1,0,0,1,48,2,1,0,1,0,0,1,0,0.0069639539499487535,0.5302330139457818,medium
1,1,0,1,0,0,0,0,34,3,13,1,0,0,0,0,0,0.23066834305421668,0.40994990898582506,medium
0,0,1,1,0,0,0,0,43,1,24,0,0,1,1,0,0,0.9626674095976288,0.4765888503991482,medium
0,0,1,0,1,0,0,0,11,5,19,0,1,0,0,0,0,0.4237806760300378,0.44246637489667723,medium
0,0,0,1,0,1,0,0,40,1,29,1,0,0,0,0,0,0.7739575462035704,0.44197448747484597,medium
1,0,0,0,1,1,0,0,24,8,29,0,0,0,0,0,0,0.38722748607619994,0.3733021989062474,medium
1,0,1,0,0,0,0,0,1,3,19,0,0,0,0,0,0,0.9617710141071437,0.24759257370358256,low
0,1,0,0,1,0,0,0,9,4,1,0,0,0,0,0,0,0.2687424153152088,0.3001931450834946,medium
0,1,1,0,0,0,0,0,38,9,3,0,1,0,1,0,1,0.2952577948102598,0.5484334826605287,medium
1,0,0,0,1,1,0,1,1,8,7,0,0,0,0,1,0,0.9689880341233337,0.5199925230729308,medium
0,0,0,0,0,1,0,1,43,2,25,0,0,0,0,0,0,0.0335885584922887,0.3801265696400578,medium
0,1,1,0,0,1,0,0,29,6,0,0,0,0,1,1,0,0.17969643081642805,0.3761597417899669,medium
1,0,1,1,0,0,0,0,5,9,9,0,0,0,0,1,0,0.9844481040272532,0.4641448309949502,medium
0,1,1,1,0,1,0,0,9,5,9,0,0,0,0,0,0,0.15482324624437327,0.3854334832338152,medium
1,1,1,1,0,1,0,0,14,6,2,0,0,0,0,1,0,0.6460846730635317,0.5277783418582339,medium
0,0,0,1,0,1,1,0,22,1,17,0,1,1,0,0,0,0.28037743079625266,0.5768482403253589,high
0,1,0,1,0,0,0,1,10,1,8,0,0,0,1,0,0,0.13995037045186354,0.388522310722857,medium
0,1,0,0,0,1,0,0,9,3,5,0,0,0,1,0,0,0.004954776822729601,0.3657807423217493,medium
1,0,1,1,1,1,0,1,7,6,8,0,0,1,0,0,0,0.9885974954442744,0.6927979583657584,high
1,0,0,0,0,0,0,0,17,4,4,0,0,0,0,1,0,0.26548776189517076,0.31916386718219397,medium
1,0,1,1,0,1,0,1,12,1,23,0,0,0,0,0,0,0.6191689421494653,0.5276897803805591,medium
0,0,0,0,1,0,0,0,14,5,16,0,1,0,0,0,0,0.8230696126890916,0.46092147355469115,medium
0,0,0,0,1,0,0,0,16,8,3,0,0,0,0,0,0,0.7169485501593379,0.36215566063785665,medium
1,0,0,1,1,0,0,1,10,8,5,0,0,0,0,0,0,0.7451002762667295,0.511332087430632,medium
1,0,0,0,0,0,0,0,8,9,27,1,0,0,0,1,0,0.9366734745315793,0.4288652600705363,medium
1,1,0,0,0,0,0,0,49,3,5,0,0,1,0,1,1,0.5131722180961042,0.49922721094294376,medium
1,1,0,0,0,0,1,0,12,9,22,0,0,0,0,0,0,0.6048107385061888,0.47345576942616,medium
1,1,0,0,1,0,0,0,43,2,13,0,0,0,0,0,0,0.15900600323754888,0.3501415462765448,medium
0,0,1,1,0,0,0,0,12,4,9,1,0,0,0,0,0,0.5603734111416407,0.43481246163040244,medium
1,1,0,1,0,0,0,0,42,9,14,0,0,0,0,1,0,0.9802622942908676,0.41801895543992845,medium
0,0,1,0,0,1,0,0,11,6,12,0,0,0,1,0,0,0.6573619590899779,0.362976814423539,medium
0,1,0,0,0,1,0,1,19,6,16,0,0,0,0,0,0,0.0935423286076188,0.39605703520869284,medium
0,0,1,0,1,0,0,1,48,2,13,0,0,0,0,0,1,0.10031006251619201,0.4639753607819783,medium
0,0,1,1,1,0,0,0,34,2,28,0,0,0,1,0,0,0.4157537547965806,0.438153830643904,medium
0,0,1,0,0,0,0,0,8,2,18,0,0,0,0,1,0,0.6404479815597244,0.3144183179249552,medium
1,0,1,0,1,0,0,1,43,8,18,0,1,0,0,0,0,0.551798115832286,0.5637377450944251,high
1,0,1,1,0,0,0,0,29,6,6,0,0,0,0,0,0,0.4950963856496374,0.3567428010466261,medium
1,1,0,0,0,0,0,0,12,3,23,0,0,0,0,0,0,0.2889930687818413,0.331237698226727,medium
1,0,1,0,0,0,1,1,19,9,3,0,0,0,0,0,0,0.7990966680372381,0.503477659669206,medium
0,1,0,1,0,1,0,0,22,8,19,0,0,0,0,0,0,0.7235977069704589,0.40410733876203564,medium
1,0,0,1,0,0,0,0,8,2,2,0,0,0,0,1,0,0.17320393836896053,0.3248803556254822,medium
0,1,0,1,1,0,0,0,37,5,7,0,0,0,0,0,0,0.47998203528506656,0.3666405592226716,medium
1,1,1,0,1,1,0,0,30,1,24,0,0,0,0,0,0,0.7633309779843804,0.4787848909894867,medium
1,0,0,1,1,0,0,1,32,5,12,1,0,0,0,0,0,0.2936638078605779,0.5408363454944144,medium
1,1,1,0,0,1,0,0,16,4,2,0,0,0,0,0,0,0.8149175088272209,0.41374391394263654,medium
0,1,1,0,0,0,0,0,12,9,13,0,0,0,1,0,0,0.24879696925653516,0.3472594126932652,medium
0,1,0,0,0,0,0,0,23,2,17,0,0,0,1,0,0,0.10798651802358761,0.2599083786232959,medium
0,0,0,1,0,1,0,0,17,3,9,0,0,0,0,0,0,0.2769498080369541,0.2843232394798221,medium
1,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0.9004252403524223,0.32769319825579596,medium
1,0,1,1,1,0,1,0,27,7,2,0,0,0,1,0,0,0.12880485986301293,0.4884602065142422,medium
1,1,1,0,1,1,0,1,49,9,12,0,0,0,0,0,0,0.48024254502700225,0.572972030930961,high
1,1,0,1,0,1,0,0,39,5,8,0,0,0,0,0,0,0.9185603728052925,0.42439760363543,medium
0,0,0,1,0,0,0,1,15,2,25,0,0,0,0,0,0,0.9450968199955635,0.3954643628470468,medium
0,0,0,0,0,0,0,0,34,6,26,0,0,0,0,0,0,0.33540881129116307,0.21888507085344314,low
1,1,0,0,1,1,0,1,24,9,2,0,0,0,1,0,1,0.9641135910946769,0.7581103887167011,high
0,0,0,0,1,0,0,0,43,5,1,0,0,0,1,0,0,0.8030513115871434,0.39354911765598605,medium
1,0,0,0,0,0,0,1,12,0,28,0,0,0,0,0,0,0.33072886743495444,0.33891968960394975,medium
1,1,1,0,1,1,0,0,39,1,14,0,0,0,1,0,0,0.2442651645668812,0.48904143358853835,medium
1,0,1,0,1,0,0,1,30,1,3,0,0,0,0,0,0,0.3809476525052571,0.47805327315323853,medium
0,0,0,0,1,0,0,0,24,7,23,0,0,1,0,0,0,0.4130594454182728,0.4159757094717244,medium
0,1,1,1,0,1,0,0,5,1,20,0,0,0,0,0,1,0.478345031014761,0.48017542824705495,medium
0,1,0,0,0,0,1,0,5,9,17,0,0,0,0,0,0,0.06678152787534619,0.3395875619188984,medium
1,0,0,0,0,0,0,0,7,2,5,0,0,0,0,1,0,0.798347215795987,0.3838864035869819,medium
1,1,0,1,0,1,0,0,11,7,15,0,0,0,0,0,0,0.6147648660766416,0.42441273206576186,medium
1,1,1,0,0,0,1,0,4,5,27,0,0,0,0,1,0,0.30679753323641146,0.442396868795187,medium
1,0,1,0,0,0,0,0,15,0,9,0,0,0,1,0,0,0.5819302274014363,0.29166218064534677,medium
0,0,1,0,0,0,1,1,12,4,16,0,0,0,0,0,0,0.8205903748134799,0.4534371595346951,medium
0,1,1,0,0,1,0,0,35,1,13,0,0,0,1,0,0,0.8221137344429439,0.43996756739442944,medium
0,1,0,0,1,1,0,0,43,9,0,0,0,1,0,1,0,0.48116504608108246,0.45985054217244103,medium
0,1,0,0,0,0,1,0,43,3,7,0,0,0,1,1,0,0.8879618415713826,0.5260949531385002,medium
