src_port,dst_port,protocol,bytes_sent,bytes_received,packets,duration,direction,failed_connections,distinct_destinations,connection_frequency,dns_query_volume,tls_version_score,uncommon_port_flag,internal_to_internal_flag,external_to_internal_flag,beaconing_score,hour_of_day,weekend_flag,label
37921,443,TLS,17303,169195,182,29.335211989564996,internal_to_internal,2,9,5.736256838021598,9,0.7794054579770808,0,0,0,0.020334072022531947,13,0,normal
43607,587,UDP,43423,104931,150,18.024809900672615,internal_to_external,1,7,7.262227681452799,16,0.8907826295801666,0,0,0,0.05389889515646978,14,0,normal
35540,45149,HTTPS,90929051,800,4912,1627.9779390771882,internal_to_external,3,2,0.5351700499738063,24,0.8144031460291274,0,0,0,0.010371624715328176,4,1,anomalous
21982,443,HTTPS,13537,55894,452,1.857763813310017,external_to_internal,2,8,5.288813459051546,14,0.9605757325194424,0,0,1,0.017346775616734224,12,0,normal
61414,8080,HTTPS,38452,142372,73,14.995844460739649,internal_to_external,0,2,7.7960883354715556,9,0.730736795234315,0,1,0,0.09353031757838669,16,0,normal
52298,3306,TLS,608,78454,495,17.20332844516623,internal_to_internal,1,3,7.649344780003129,5,0.9887474212666117,0,1,0,0.030683295848548866,18,0,normal
40934,443,HTTPS,5455,74190,245,14.37551168056296,external_to_internal,2,9,6.014328748002399,4,0.7882554888979278,0,0,0,0.05424825545638432,11,0,normal
33464,22,UDP,43556,60858,484,6.550181713496483,internal_to_internal,2,3,5.898937740719407,16,0.9497415762199553,0,1,0,0.00946726071306191,9,1,normal
34797,25,TLS,27209,929,132,21.296843786077424,internal_to_external,1,1,3.646056603746915,16,0.757082169668324,0,1,0,0.012467797681614257,16,0,normal
55384,3306,TLS,38063,28834,181,3.530998182713507,internal_to_external,0,2,0.5088908419778082,4,0.9230970037062765,0,1,0,0.03763403993770893,12,0,normal
39610,3306,UDP,31439,2269,326,22.685241727365646,external_to_internal,0,8,0.2288952141029185,3,0.7225055059100355,0,0,0,0.09284064537216485,17,0,normal
61668,53,TLS,37846,48674,55,15.811292637166725,internal_to_external,2,2,0.6972752638753812,0,0.780093097703301,0,0,0,0.06050365345050647,14,0,normal
60738,8080,HTTPS,9779,173598,384,11.50349596756396,internal_to_internal,1,5,3.5382287284945293,6,0.9411496427052778,0,1,0,0.0696956668110879,15,0,normal
36525,8080,TLS,44367,163324,92,26.35888633513742,internal_to_external,1,4,6.9589249135248945,0,0.8678678430112376,0,0,0,0.031128552869104133,8,0,normal
56692,80,TCP,36128,23209,85,26.142362194425846,internal_to_internal,1,3,7.18010433488606,14,0.780440926850544,1,0,0,0.0278306564669655,14,0,normal
4602,80,HTTPS,3609,182828,412,21.74840823459345,internal_to_external,2,3,2.6017759209540867,0,0.7183453552363064,0,1,1,0.09177214277609465,8,1,normal
64692,25,HTTP,37915,48945,365,2.0515199378171474,internal_to_external,1,1,7.646162726006328,3,0.9153824204371964,0,0,0,0.04562098533799727,8,0,normal
55386,3306,TLS,44348,168792,442,16.255625130627788,external_to_internal,2,5,9.35837312627144,18,0.7779022287145518,0,1,0,0.08107919274515815,8,1,normal
8965,443,TLS,1708,199942,462,28.359540012889145,internal_to_external,1,3,7.074060887755048,17,0.8366973621432318,0,0,0,0.08533913447997477,17,0,normal
32780,25,TLS,30831,5198,112,10.044226910427057,internal_to_internal,1,6,9.471434435396944,7,0.916974107885779,0,0,0,0.0530466333303421,11,0,normal
63128,22,UDP,17986,140816,329,22.18582645945246,internal_to_external,0,8,1.5246239272711097,9,0.8604767390807719,0,0,0,0.0885825348475682,12,0,normal
21505,587,HTTPS,18899,62815,297,7.138176128129076,internal_to_external,0,5,2.783992318668389,9,0.9756095323528966,0,0,0,0.04191221647259084,15,0,normal
59692,25,HTTPS,3667,169290,175,5.246267999708562,external_to_internal,2,3,0.8759697657703812,19,0.8154540849939586,0,0,0,0.08942745460372185,15,0,normal
25884,8080,HTTP,1295,191115,169,4.4822111110467056,internal_to_external,1,6,1.519935228224012,14,0.9204904051941275,0,0,0,0.008111527875240221,17,0,normal
29987,53,HTTPS,45127,173552,126,1.8348405524223896,internal_to_internal,2,4,3.000144346716358,10,0.9256578474848876,0,0,0,0.09689512891281554,11,0,normal
41022,22,TLS,13228,60702,101,3.8239272902670747,internal_to_internal,2,7,8.671467659133018,9,0.9460368229663013,0,1,0,0.015213672760120079,18,0,normal
4003,38641,TCP,350126476,365,3030,2692.5275456184986,internal_to_external,0,2,1.0072136785638968,6,0.8551463790067281,0,0,0,0.21444950583876687,3,0,anomalous
27341,587,HTTP,47471,183753,388,8.226928512479768,external_to_internal,0,9,2.6864235581097513,11,0.730230799962141,0,0,0,0.09923091321073627,15,0,normal
52728,80,TLS,36734,21347,275,23.280375517154265,internal_to_external,0,9,9.247950696068806,9,0.9842356325474297,0,0,0,0.07291662040740172,18,0,normal
27430,3306,TCP,43359,150655,43,12.496913963154237,external_to_internal,0,4,6.416393696827758,0,0.9493398957812877,0,0,0,0.0804881167411137,16,0,normal
39635,53,HTTPS,39615,181149,351,21.78517991051641,internal_to_external,2,6,7.1896974231314,14,0.7890855826385911,0,0,0,0.013492084114357506,14,0,normal
40475,22,UDP,43539,130112,449,18.9190395838823,external_to_internal,0,4,3.7968555944214284,5,0.9837186032388356,0,0,0,0.009870679860424404,16,0,normal
5721,25,TCP,49281,154488,390,26.794985567067357,internal_to_internal,2,8,6.8667215630448295,6,0.7677012495982194,0,0,0,0.06439046448325567,13,1,normal
50149,80,UDP,2891,48037,182,23.21487223368108,internal_to_external,0,3,7.204942414164091,6,0.7943670212733195,0,1,0,0.029313075005615655,10,1,normal
43379,80,TLS,15672,42999,141,3.200314935484243,external_to_internal,0,2,4.59860749031715,3,0.8792207044279318,0,0,0,0.09467593867620097,8,0,normal
53165,25,HTTPS,32296,164128,134,22.45615246395161,internal_to_external,1,7,3.2052669886332588,18,0.8926084213236836,0,0,0,0.07202077641770417,14,0,normal
63716,587,UDP,6703,188760,472,2.7075194722118443,internal_to_external,1,7,7.750709028946739,17,0.9445374989701881,1,1,0,0.037913583213872386,10,0,normal
12400,80,UDP,37566,8754,169,18.476561079642675,internal_to_internal,1,8,5.11064234097359,15,0.9447705347520963,0,0,0,0.07199449271998563,11,0,normal
21967,8080,HTTPS,42403,2859,419,7.549308305040338,internal_to_external,0,5,0.10176846471966774,17,0.8162305902173107,0,0,0,0.049003253004264336,17,0,normal
48420,22,HTTP,36556,69925,386,13.332977994872177,external_to_internal,2,2,9.542744564581742,6,0.9715132625396349,0,0,0,0.07977977859667093,13,0,normal
55044,443,TCP,17402,149039,109,25.61244689331414,internal_to_internal,2,8,5.945254683805222,16,0.7245747823008136,0,0,0,0.05301700618897506,9,0,normal
44500,25,TCP,26431,144043,312,0.813534225490193,internal_to_internal,1,1,6.499511904978585,17,0.8874632317678143,0,1,0,0.057842138142293914,15,0,normal
58909,8080,TLS,16023,21386,454,10.517312778086739,internal_to_external,0,1,2.470706508738628,11,0.8068062371019705,0,1,0,0.02769212848972621,10,0,normal
24078,22,HTTPS,31438,69705,18,22.865915843216413,external_to_internal,0,4,0.9263816977422418,12,0.8970173735550349,1,0,0,0.09635071394520725,16,0,normal
47583,53,TLS,5886,157784,73,0.29754593167835786,internal_to_external,0,1,3.5248862333106428,6,0.7565062591716398,0,1,0,0.022652382850451392,15,0,normal
1088,443,UDP,44191,185896,72,15.475055075277425,internal_to_internal,2,5,2.1711386785184112,19,0.722664324433447,0,0,0,0.048301424844916535,14,1,normal
49218,25,HTTPS,22273,8080,165,15.655221125905044,internal_to_external,0,4,7.5611337685074185,8,0.7071959943551014,0,0,0,0.004763023477135486,14,0,normal
49666,13767,UDP,365,279,17,0.3620097305115255,internal_to_external,1,1,225.74502654447397,1,0.6646218157366309,1,0,0,0.7264870165053037,19,0,anomalous
27840,53,TCP,23069,89947,215,8.66267728301804,internal_to_internal,0,2,8.937201823573702,1,0.7445518545935382,0,0,0,0.014414016769892325,10,0,normal
16805,443,HTTP,48592,53554,410,6.085061804265959,internal_to_external,1,1,7.439329611682848,9,0.9109697273778563,0,1,0,0.07120001876523327,16,1,normal
2714,80,TCP,46283,198047,442,1.2428534352147904,internal_to_external,2,4,2.6782664358610395,11,0.9063214133546317,1,0,0,0.08147175059881961,9,0,normal
64672,587,UDP,30006,70717,425,27.017630701292443,external_to_internal,2,5,9.306995301495945,16,0.871634224831078,0,0,0,0.0742998431896305,10,0,normal
13248,80,TCP,48524,154315,171,10.270598098359855,internal_to_internal,1,5,5.134274562214499,12,0.8411588373886267,0,0,0,0.08956680859211366,15,0,normal
31836,53,TCP,43269,123992,490,10.2946272625751,internal_to_external,2,3,7.282995523861931,12,0.7538357294934026,1,0,0,0.03416303696494821,12,0,normal
48395,4485,HTTPS,243917083,603,9668,2391.2494715141024,internal_to_external,3,4,1.0749929013202961,0,0.4992462660941255,1,0,0,0.22813314872783497,2,1,anomalous
37122,53,UDP,42486,81466,429,4.586318004206125,internal_to_internal,1,5,7.844615733007546,0,0.8388614829664021,0,0,0,0.025692032980186755,17,0,normal
35614,22,HTTP,27316,7052,348,2.0781732468771152,internal_to_internal,2,9,0.8354687944479134,8,0.7521384034752764,0,0,0,0.044039956465666524,16,0,normal
49139,53,TLS,20432,117960,171,17.930856260491392,internal_to_external,1,1,8.455340905928693,2,0.8524017306341484,0,0,0,0.0773766530703308,8,1,normal
47035,53,UDP,34939,73543,168,12.77349999442679,internal_to_internal,2,1,1.0702733652050758,6,0.9041333303595457,1,1,0,0.033823116980152355,12,0,normal
9713,22,HTTP,32853,24972,345,7.652135762471229,internal_to_external,2,4,4.204960022091093,10,0.8604692097377714,0,0,0,0.08148927548539862,18,0,normal
39706,80,TCP,48868,111674,89,25.008027851563494,internal_to_internal,1,2,5.030856054046213,7,0.748711682209262,1,0,1,0.09592441716740882,13,0,normal
7165,53,HTTP,14475,161086,280,12.93419639630661,internal_to_internal,0,9,2.432296750544897,18,0.8213140055948317,1,0,0,0.06698345868768632,13,1,normal
31856,8080,HTTPS,10182,59440,322,0.07896415932669103,internal_to_internal,0,1,6.663990281858706,14,0.9116820921371434,0,0,0,0.05801585800537064,11,0,normal
26606,3306,UDP,15323,97295,225,21.320878811757115,internal_to_external,0,8,5.947860007859664,19,0.7003966776143241,0,0,0,0.06658280221601376,11,0,normal
9904,45586,TCP,175,11,4,0.07273017300632571,external_to_internal,173,482,707.9568910946444,3,0.27682591674512236,1,0,1,0.10146550220639058,13,1,anomalous
18663,80,TCP,23227,162939,484,24.33333746875768,internal_to_external,1,5,4.2532885397776035,0,0.9315742816965871,0,0,1,0.06596463667171225,10,1,normal
59950,22,HTTPS,21146,16455,220,16.84623372692974,internal_to_internal,2,1,0.22567787601340342,18,0.992641953065177,0,0,0,0.07820487825031942,9,0,normal
44042,3306,TCP,8553,40431,440,7.630188521559681,internal_to_external,0,5,4.679349525156372,6,0.8198875792885064,0,0,0,0.006947723443363352,14,0,normal
57478,443,TCP,22766,142574,192,21.601568002754284,internal_to_external,2,4,6.119469060680225,2,0.988875089857915,0,1,0,0.06941391090558627,15,0,normal
8060,3306,TLS,26867,95971,356,4.646532282972181,internal_to_internal,0,8,7.09459727698405,9,0.7544844276774528,0,0,0,0.061806423318205995,11,0,normal
2550,25,TLS,42836,27473,356,5.8585071512326525,internal_to_internal,1,5,1.748352127381459,0,0.8028483406228663,0,0,0,0.07250488450395827,13,0,normal
53810,80,UDP,22921,806,450,27.760476025308236,internal_to_internal,2,4,9.494547133740689,13,0.8942481844110296,0,1,0,0.056749780683871855,11,0,normal
15657,37768,UDP,116,246,5,0.16574670714328757,internal_to_external,1,1,242.55750320761774,1,0.3134849772196426,1,0,0,0.8758049182244046,0,0,anomalous
1912,80,HTTP,29593,177379,389,5.8638847770286135,internal_to_internal,2,5,0.3339211726734497,5,0.9378242525349807,0,0,0,0.05375023632804174,13,0,normal
4682,25,TLS,15467,170805,322,3.551467081457248,internal_to_external,2,8,3.5230078842188797,9,0.9148181399994204,0,0,1,0.0032867685284255323,17,0,normal
13845,22,HTTP,36454,6781,295,27.778594339672633,internal_to_external,1,1,2.545420448299155,9,0.9918761503825807,0,0,0,0.012570223779804823,9,0,normal
58126,80,TCP,2819,131161,184,22.106539435215726,external_to_internal,2,7,8.131066177343277,2,0.8785431043340548,0,0,0,0.07705751004084305,11,0,normal
4031,587,TCP,21643,20987,402,26.484323548299884,internal_to_internal,2,9,7.062709108395999,1,0.9550077372561143,0,0,0,0.08198372199956408,10,0,normal
55032,8080,HTTPS,48417,37739,347,0.12465018224292714,external_to_internal,0,9,1.0760984007981094,8,0.8270451885574075,0,1,0,0.0830506154853122,14,1,normal
34220,443,UDP,31034,192503,311,24.08914276512318,internal_to_external,2,1,8.456427170138408,6,0.9838394379274669,0,0,0,0.06199086701191336,9,0,normal
25449,53,HTTPS,14309,162855,239,14.19640632430052,internal_to_external,2,6,7.57715563649185,10,0.8446162268182633,0,0,0,0.038135542426089686,11,0,normal
54994,587,TLS,35155,129811,379,20.946942275084027,internal_to_internal,1,7,8.576763063129404,7,0.9337457635145446,0,1,0,0.02315403776359043,17,0,normal
47113,3306,HTTPS,24633,102840,271,25.4405633902281,internal_to_internal,2,7,2.2160918140296784,16,0.7193612131802544,0,1,0,0.021530904849703637,14,0,normal
25864,22,TLS,45921,144848,260,4.43545566754485,internal_to_external,0,9,8.494028503262003,6,0.9581718255817735,0,1,0,0.06426779349079591,14,0,normal
41002,8080,HTTPS,38663,72487,420,24.368652517404264,internal_to_internal,2,9,1.897602969173303,14,0.8426962253611885,1,0,1,0.08788937042696567,17,0,normal
7044,25,HTTPS,46133,158339,489,21.423685861279786,internal_to_external,2,1,9.493046236291129,10,0.8847247847929787,0,1,0,0.0489337195114291,17,0,normal
58941,3306,TCP,28461,150026,346,6.266318617101614,internal_to_external,0,1,4.865913934772708,13,0.7303760983815583,0,0,0,0.0928835503678639,13,0,normal
36844,587,UDP,5958,156123,159,0.5044163382922885,internal_to_internal,1,6,1.1577140065683575,12,0.7267547942355471,0,1,1,0.003317981423996397,16,0,normal
7291,22,UDP,35275,48297,43,5.842503745167645,internal_to_external,1,5,6.46259605649325,17,0.9220914449841147,0,0,0,0.02426511953900238,14,0,normal
5360,587,UDP,48904,157515,199,29.47674951795564,internal_to_external,1,3,9.43692695806162,17,0.7156143191063623,0,0,0,0.06387478727023543,18,0,normal
40950,587,TLS,11600,180995,496,10.602105580022469,internal_to_external,1,3,3.9556078119200824,13,0.7821167042424119,0,1,0,0.052734811530944975,11,0,normal
64984,53,TLS,7849,135445,176,21.480901904624144,internal_to_internal,2,3,5.745613681616382,14,0.9457912697470873,0,0,0,0.057835836220109474,14,0,normal
46709,80,TLS,22589,33042,82,19.597609561353142,internal_to_external,1,2,2.942277632034886,13,0.934760591422016,0,0,0,0.09322272063851002,18,0,normal
38896,53,UDP,41987,141050,496,18.456170342068027,internal_to_external,0,9,3.1078555991292536,8,0.8324466219001908,0,0,0,0.005500568864124789,16,0,normal
55931,22,UDP,12434,171413,320,24.548786790412223,internal_to_internal,0,5,0.8094815151690868,14,0.9617865963781727,0,0,0,0.017050214025332733,17,0,normal
54120,8080,TCP,30428,125094,162,26.73615155817953,internal_to_external,2,9,6.992965836408076,8,0.82859594514807,0,0,0,0.05985947587948081,17,0,normal
16026,3306,HTTPS,38061,101333,471,17.552896653340113,internal_to_internal,0,8,7.635013347231688,0,0.7709372790129426,0,1,0,0.01896103286430133,11,0,normal
24351,587,HTTPS,42161,143854,144,3.2847524592163655,external_to_internal,1,6,6.254387318359087,10,0.7660655779231573,0,1,0,0.0973685066155575,14,0,normal
55268,22,UDP,49584,173362,350,0.8451263688161765,internal_to_internal,2,7,5.159101267927097,5,0.7317265764089521,0,0,0,0.06869323674583673,18,0,normal
43937,53,HTTPS,3813,178387,60,19.604488259789868,internal_to_external,1,7,4.999834807293528,19,0.8791932264056929,0,1,0,0.0185953778245877,17,0,normal
64833,443,UDP,24774,61203,193,11.685517018660509,internal_to_external,1,1,1.364135986644723,17,0.8755369394340564,0,0,0,0.06465592359648435,11,0,normal
34908,587,TCP,27196,85612,440,15.79941640393952,external_to_internal,1,7,9.81497167167513,1,0.7550903824985189,1,0,0,0.039102931786290575,15,0,normal
16888,25,UDP,39914,138058,362,1.7911244080913657,internal_to_external,0,9,4.799577320120911,12,0.7886467718199458,0,1,0,0.09401111780325415,14,1,normal
32120,3306,UDP,12813,56203,433,9.965522572106728,internal_to_external,2,6,5.564679699361123,9,0.8163234297431536,0,0,0,0.06277249375635148,15,0,normal
24884,25,TCP,23442,136211,3,5.217432533017387,external_to_internal,0,1,0.9046102965709824,3,0.8427806431548682,0,1,0,0.06824310838287649,12,0,normal
14928,3306,TCP,30132,62083,432,10.509396042916036,internal_to_external,2,9,4.556760473919135,1,0.8296661705566162,0,0,1,0.06369785473347236,18,1,normal
33648,53,TCP,39826,97837,203,26.08608977250023,internal_to_external,2,1,8.862010947802203,6,0.7525922407204958,0,0,1,0.08854125385163547,18,0,normal
3427,3306,HTTPS,26414,56320,286,18.653754199709056,internal_to_external,2,6,4.016844054731097,4,0.9163657407562684,0,0,1,0.09983209032782892,8,0,normal
53736,22,HTTPS,2249,90226,237,9.404749103544107,internal_to_internal,0,8,3.4465229108785516,17,0.8963559503860276,0,0,0,0.06490568458421461,18,0,normal
5696,8589,TCP,76,55,3,0.05585751160375163,external_to_internal,376,129,946.1145531418898,0,0.4489675436748679,1,0,1,0.09977782947330349,14,1,anomalous
9337,22,HTTP,4766,68270,136,16.35472046230242,internal_to_external,0,2,4.9624219643757,18,0.8814371456696779,0,1,0,0.0853030620738696,14,0,normal
30124,80,HTTPS,44649,172995,252,11.285175883242559,internal_to_external,0,1,3.2458913808650003,10,0.7114565905999415,1,0,0,0.030212561999115508,16,1,normal
28889,443,UDP,9049,106368,497,25.17842914281666,internal_to_external,2,4,1.7816617514829074,6,0.7825583682872311,0,0,0,0.055046704924416295,12,1,normal
31248,25,HTTP,42018,192759,41,19.697921170842562,internal_to_external,1,6,6.777875245795369,4,0.7283577280918382,0,1,0,0.06450580378199608,14,0,normal
16888,443,TLS,17752,46313,277,16.04934769062057,internal_to_internal,1,9,8.278903718247733,10,0.7339944032679883,0,0,0,0.0443412017891525,10,0,normal
8412,22,TCP,21664,1175,260,24.52966998571176,external_to_internal,2,8,5.525178186794358,3,0.8908904776746338,0,0,0,0.05352149881388457,8,0,normal
53036,3306,HTTPS,4862,159460,454,0.9452606573933834,internal_to_external,1,8,4.174701461190509,13,0.8667165494130169,1,1,0,0.0038429922843116974,8,0,normal
16449,53,DNS,34072,18912,464,21.553165992637204,internal_to_external,1,4,40.15289882626473,400,0.18431061600686113,0,0,0,0.5264684336740924,1,1,anomalous
13085,63266,HTTPS,366393896,579,4165,762.7253559275096,internal_to_external,1,1,1.5279620939094187,4,0.7089034147719299,0,0,0,0.19399508131918128,1,0,anomalous
50084,5786,TCP,349,255,14,0.10986200314238588,internal_to_external,0,1,210.7878061494472,2,0.6215385385951353,1,0,0,0.7289467055792126,4,0,anomalous
45261,22,TLS,46141,11178,79,17.241382616707195,external_to_internal,1,6,1.5921736603410641,6,0.7452659573289997,0,0,0,0.025142145913418557,17,1,normal
7089,53,TLS,44652,196188,161,12.493367868053442,internal_to_external,0,4,1.0347588331928592,2,0.7204557019079034,0,0,1,0.04410346072656821,14,0,normal
38328,8080,UDP,19299,19194,52,10.918498430811688,internal_to_internal,1,1,1.6694028790691844,0,0.962124078295869,0,0,1,0.00014849283571635177,18,0,normal
42824,3306,TLS,35408,140534,162,19.323804680433536,internal_to_external,1,6,6.905682856588528,7,0.9111138291609424,0,0,0,0.07133579646348479,18,0,normal
20608,443,TCP,13892,147700,278,27.713099667471486,internal_to_external,0,8,8.454441990204442,14,0.9167785850734363,0,1,0,0.029516584646469314,18,0,normal
59331,22,HTTPS,26386,194767,426,12.813318486610607,internal_to_external,1,5,7.518253375283072,18,0.8938275401466649,0,1,0,0.03345831017795699,14,0,normal
2938,80,HTTPS,49784,36919,186,27.685037226433703,internal_to_external,1,8,5.993243555213879,2,0.9685041477923664,0,1,0,0.018259041448371927,8,1,normal
11560,587,HTTPS,17483,118721,19,13.284572873760613,internal_to_external,0,2,8.111132516438772,13,0.8107932781617793,0,0,0,0.0052064482756734145,10,0,normal
63681,22,UDP,40649,149809,447,12.149949864949937,internal_to_external,2,2,7.96520153606447,10,0.9260155139679146,0,1,0,0.0755137904211515,12,1,normal
36449,53,HTTPS,12140,90395,207,28.252135166979578,internal_to_external,2,8,5.539541664197583,13,0.714964546301364,0,0,0,0.06464640706944257,8,0,normal
35849,3306,TCP,34736,49241,168,21.81950765628408,internal_to_internal,0,4,6.457336061183333,15,0.7029945713262643,0,1,0,0.08023569426960275,15,1,normal
46005,22,TCP,22341,199155,40,14.278549393970419,internal_to_internal,0,3,0.5808638815734326,2,0.7968731233882992,0,0,0,0.054439335162252224,18,1,normal
37502,8080,HTTPS,17389,158797,139,2.424772450093879,internal_to_internal,0,4,9.816924826422632,7,0.9213083947030286,0,0,0,0.0009437525232124489,13,0,normal
60451,3306,HTTPS,24721,86309,163,17.717561464196965,internal_to_external,0,3,6.014742101926064,18,0.9197613569658294,0,0,0,0.09937064765910775,15,0,normal
28958,3306,HTTPS,1897,48066,24,12.573239723390378,internal_to_internal,2,3,5.6074532288835774,18,0.7997783813608128,0,0,0,0.09775179366784036,12,0,normal
12325,80,TCP,9825,67426,310,27.929180599038187,internal_to_internal,0,1,3.7119898315112,1,0.7742555734255757,0,1,0,0.02262863903609379,16,0,normal
38944,3306,HTTP,28524,74336,380,0.06930015713560397,internal_to_external,2,3,6.091158960438551,13,0.7812370743291175,0,1,0,0.06850446810734394,13,0,normal
29477,80,UDP,7452,74010,18,21.826749191704124,external_to_internal,1,9,5.359833355249422,3,0.934317475756494,0,0,0,0.044260993978481614,9,0,normal
42916,587,TCP,11891,99281,179,22.393497781510412,internal_to_internal,0,8,0.10061512009090876,7,0.7386234372896583,0,0,0,0.09153199623267351,14,0,normal
37505,587,UDP,21061,199190,62,25.809560205820965,internal_to_external,0,5,4.567474876937436,1,0.8607305492395038,0,0,0,0.09027960456591705,8,0,normal
29068,443,HTTPS,13066,56363,273,16.024986895742813,internal_to_internal,1,2,0.11576654516535534,1,0.766867459321494,0,1,0,0.04826162494638647,12,0,normal
18106,8080,HTTP,10146,160162,336,0.29631983925128774,internal_to_external,2,3,0.21387037389689695,15,0.8734363182926741,0,0,0,0.05659717154167927,17,1,normal
58376,8080,TCP,48926,21476,187,10.149616547920209,internal_to_internal,0,7,2.9457020077381637,5,0.7242774307697819,0,0,0,0.036002988339709795,12,0,normal
22593,80,TLS,35857,63474,374,29.82647062143357,internal_to_internal,0,3,0.40975871410953657,18,0.8228143809754247,0,1,0,0.06447544488677252,11,0,normal
32120,22,TCP,14719,185797,265,27.412292034944176,internal_to_external,0,6,8.049500050010014,10,0.9724883058897709,0,1,0,0.0944338005494679,17,0,normal
54403,587,TLS,6760,65345,101,20.025493981994355,external_to_internal,1,6,7.404145486414651,19,0.8172183020477493,0,0,0,0.0446018028669041,16,1,normal
49282,8080,TLS,8952,87483,489,7.059735141905234,internal_to_internal,1,3,9.20734239112268,17,0.78125326228983,0,0,0,0.012435782371102044,15,0,normal
57688,587,HTTP,12837,9455,258,19.530085212123446,internal_to_internal,0,3,2.4539770327791217,17,0.8822584017375934,0,0,0,0.0812259087882366,12,1,normal
13158,80,TCP,20196,45267,273,8.689006209101782,internal_to_internal,1,1,3.833472082301309,8,0.9794210910973556,1,0,0,0.030025640246570718,11,0,normal
37188,80,HTTP,32880,87892,449,25.168623137655224,internal_to_internal,1,2,8.367325661955306,9,0.7915810388767277,0,0,0,0.0016970390877015908,13,0,normal
42833,3306,TCP,31575,48051,265,29.83018940848465,internal_to_external,1,4,0.45548666964751083,6,0.7267957342306284,0,0,0,0.05527168788715619,9,0,normal
48444,80,HTTP,16386,58110,473,18.508252658796177,internal_to_internal,2,6,4.66707162176137,13,0.8849708397183772,0,0,0,0.0029172930245324417,8,0,normal
45482,80,UDP,4098,11187,104,27.57991977359133,internal_to_internal,0,9,3.774696751248761,10,0.7429705295289402,0,0,0,0.05786661248527844,8,0,normal
31951,22,TLS,13746,4088,89,6.74687697511296,internal_to_external,0,1,3.9402756644187305,9,0.7417543353019083,0,1,0,0.09198275050104722,13,0,normal
1480,25,UDP,24799,55240,48,24.781659114171617,internal_to_external,0,3,8.423107577953242,11,0.8708181812378548,0,1,0,0.06822522180841187,13,0,normal
22541,3306,UDP,47451,125119,317,27.96744859194872,internal_to_external,2,5,3.55473730063282,0,0.9336984228987337,0,0,0,0.09449600780712798,17,0,normal
25482,587,HTTPS,13386,33310,45,12.204995831962385,internal_to_external,0,8,2.386070665175058,2,0.8604600849112013,1,0,0,0.009186328332307859,10,1,normal
27700,8080,HTTPS,49832,150548,253,29.327510764733198,internal_to_external,2,1,8.072380054771404,10,0.7105777889012683,0,1,0,0.08251703077674788,8,0,normal
16413,25,HTTPS,21651,190162,294,15.883718093699958,internal_to_external,1,9,9.18553708495185,15,0.7620687046591568,0,0,0,0.01995527612607996,9,0,normal
4513,22,HTTP,20826,7307,235,7.820050734200509,internal_to_external,1,7,1.847894086869294,15,0.8511198747359705,0,1,0,0.05486378229099942,10,0,normal
36190,80,HTTPS,11286,25139,413,27.550735129136914,internal_to_external,2,8,3.5530871573854763,11,0.8407510807318804,0,1,0,0.005580000984078382,11,0,normal
59988,22,HTTP,23356,101789,38,7.718179219934329,internal_to_internal,0,4,0.6887269733334876,12,0.8734073318646335,0,0,0,0.09236716968001478,13,0,normal
15328,53,UDP,6428,110263,63,22.0030616636333,internal_to_external,1,1,1.4008620551175672,12,0.9483988657001243,0,0,0,0.0010641976405645237,14,0,normal
10323,53,TCP,39743,109431,116,12.469129240861523,internal_to_internal,0,1,4.436244775121795,10,0.7911613012856332,0,0,0,0.004940960384169635,8,0,normal
2439,53,UDP,47050,136703,48,23.377511968226223,internal_to_external,0,3,0.7141030140386588,14,0.8734482844659943,0,1,0,0.08256014881458905,13,0,normal
14306,587,TLS,15709,2740,352,29.07714916579097,internal_to_external,0,8,4.6929308617202725,6,0.7674621580923874,0,1,0,0.0393726544668506,17,0,normal
42323,443,HTTP,25636,36468,466,24.06013358055155,external_to_internal,2,4,4.662482013868669,3,0.8861071852291883,0,0,0,0.045260134722750325,14,0,normal
28015,443,UDP,39606,133618,357,29.581292917262786,internal_to_internal,2,4,2.778577580884469,13,0.7060495814079654,0,0,0,0.09918766447682503,16,0,normal
52294,80,HTTPS,17855,8154,16,7.300344630095921,internal_to_external,1,2,8.41911348759677,17,0.9926118228120544,0,1,0,0.07368464448600594,14,0,normal
41469,587,HTTP,48362,78748,379,24.332376975788648,internal_to_internal,1,2,0.12001210561536636,11,0.7826607820102759,0,0,0,0.04794464987092047,14,0,normal
55779,80,TLS,45885,107031,477,7.7549072024582575,internal_to_internal,2,6,6.290432041295255,7,0.851652331104201,0,1,0,0.04156979832763083,13,1,normal
24226,3306,TCP,38415,133996,224,3.884254349740728,internal_to_external,2,3,3.8349460058366662,4,0.9793603716964059,0,1,0,0.054440598679909885,8,0,normal
11493,587,TLS,30209,136746,249,24.217361324956165,internal_to_external,2,8,2.8480961075438187,7,0.9107770982675404,0,0,0,0.07948233743425376,15,0,normal
31658,25,HTTPS,8798,86956,381,10.609888684276983,internal_to_external,0,1,9.798684039903279,9,0.9449898117539122,0,1,0,0.01082437628967331,14,0,normal
55816,8080,UDP,23942,182327,169,27.5945543827402,external_to_internal,0,6,8.186459148338578,14,0.7500128596543881,0,0,1,0.062040360262166284,9,1,normal
61026,80,HTTPS,37275,112220,353,3.9208685456564014,internal_to_external,1,3,2.190456704029604,11,0.7008239713983411,0,1,0,0.09728225137204963,11,1,normal
